whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightObj,imageSize,whichSurpriseBlock,old_object_in_surp,new_object_in_surp,which_side_old_object_displayed,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigObject.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigObject.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigObject_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigObject_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_object_image.started,new_object_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,surprise_key_resp.keys,surprise_key_resp.rt,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,date,expName,psychopyVersion,frameRate,
flanker_main_block_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/tool18.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,8,8,8,0,31,31,26,,,,,,,,,,,,,,,3.646292585170341,,,,,,,,,,1,,,,,,,,,,,,,,,1870.4088194998913,1870.4088194998913,1870.4088194998913,1870.4088194998913,1870.4088194998913,1870.6107373998966,1870.7606021999381,1874.0629562998656,1874.0629562998656,1874.0629562998656,['k'],[0.4331937001552433],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_9.csv,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1874.0629562998656,1884.0562368999235,k,0.8007752001285553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hair_clips01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,0,0,1,,,,,,,,,,,,,,1889.9515223999042,3.6653306613226455,,,,,,,,,,1,,,,,,,,,,,1884.8742074999027,1884.8742074999027,k,5.046610800083727,1892.126291200053,1892.126291200053,1892.126291200053,1892.126291200053,1892.126291200053,1892.3327572999988,1892.4824641000014,1895.9310874000657,1895.9310874000657,1895.9310874000657,['k'],[0.714571800082922],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/TrashCan02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,1,1,11,,,,,,,,,,,,,,,3.6102204408817635,,,,,,,,,,1,,,,,,,,,,,,,,,1895.9310874000657,1895.9310874000657,1895.9374603999313,1895.9310874000657,1895.9310874000657,1896.1529301998671,1896.2863093998749,1899.6885064998642,1899.6885064998642,1899.6885064998642,['s'],[0.5096977001521736],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/cup03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,2,2,10,,,,,,,,,,,,,,,3.7925851703406814,,,,,,,,,,1,,,,,,,,,,,,,,,1899.6885064998642,1899.6885064998642,1899.6885064998642,1899.6885064998642,1899.6885064998642,1899.890065100044,1900.0399873999413,1903.6398569999728,1903.6398569999728,1903.6398569999728,['k'],[0.640899500111118],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/projector01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,3,3,15,,,,,,,,,,,,,,,3.7985971943887775,,,,,,,,,,1,,,,,,,,,,,,,,,1903.6398569999728,1903.6398569999728,1903.6398569999728,1903.6398569999728,1903.6398569999728,1903.8439768999815,1903.9938990999945,1907.5784175000153,1907.5784175000153,1907.5784175000153,['s'],[0.44126250012777746],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/ring03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,4,4,0,,,,,,,,,,,,,,,3.9318637274549095,,,,,,,,,,1,,,,,,,,,,,,,,,1907.5784175000153,1907.5784175000153,1907.5784175000153,1907.5784175000153,1907.5784175000153,1907.7814555999357,1907.9313060999848,1911.6551810000092,1911.6551810000092,1911.6551810000092,['k'],[0.3587246001698077],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/jewelry09.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,5,5,23,,,,,,,,,,,,,,,3.838677354709419,,,,,,,,,,1,,,,,,,,,,,,,,,1911.6551810000092,1911.6551810000092,1911.6551810000092,1911.6551810000092,1911.6551810000092,1911.868648499949,1912.0187238999642,1915.6425562000368,1915.6425562000368,1915.6425562000368,['s'],[0.40984420012682676],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/bicycle_lock01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,6,6,28,,,,,,,,,,,,,,,3.9509018036072145,,,,,,,,,,1,,,,,,,,,,,,,,,1915.6425562000368,1915.6425562000368,1915.6425562000368,1915.6425562000368,1915.6425562000368,1915.856061700033,1916.0059493998997,1919.7372307998594,1919.7372307998594,1919.7372307998594,['k'],[0.46235480019822717],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/purse01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,7,7,21,,,,,,,,,,,,,,,3.6623246492985975,,,,,,,,,,1,,,,,,,,,,,,,,,1919.7372307998594,1919.7372307998594,1919.7372307998594,1919.7372307998594,1919.7372307998594,1919.9436242000666,1920.093533199979,1923.552273399895,1923.552273399895,1923.552273399895,['k'],[0.4470565002411604],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/cellphone02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,8,8,2,,,,,,,,,,,,,,,3.7104208416833666,,,,,,,,,,1,,,,,,,,,,,,,,,1923.552273399895,1923.552273399895,1923.552273399895,1923.552273399895,1923.552273399895,1923.7639233998489,1923.9140748998616,1927.3945740000345,1927.3945740000345,1927.3945740000345,['k'],[0.3604932001326233],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/gift_box04.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,9,9,17,,,,,,,,,,,,,,,3.751503006012024,,,,,,,,,,1,,,,,,,,,,,,,,,1927.3945740000345,1927.3945740000345,1927.4009634999093,1927.3945740000345,1927.3945740000345,1927.6012174999341,1927.7510551000014,1931.2877843999304,1931.2877843999304,1931.2877843999304,['k'],[0.3576148001011461],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/basket02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,10,10,13,,,,,,,,,,,,,,,3.8837675350701404,,,,,,,,,,1,,,,,,,,,,,,,,,1931.2877843999304,1931.2877843999304,1931.2877843999304,1931.2877843999304,1931.2877843999304,1931.4884138000198,1931.6382720998954,1935.3118569999933,1935.3118569999933,1935.3118569999933,['k'],[0.5765160000883043],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/tool08.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,11,11,12,,,,,,,,,,,,,,,3.7464929859719436,,,,,,,,,,1,,,,,,,,,,,,,,,1935.3118569999933,1935.3118569999933,1935.3118569999933,1935.3118569999933,1935.3118569999933,1935.5258523998782,1935.6758896000683,1939.1870506000705,1939.1870506000705,1939.1870506000705,['s'],[0.4734048000536859],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/lighter01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,12,12,24,,,,,,,,,,,,,,,3.893787575150301,,,,,,,,,,1,,,,,,,,,,,,,,,1939.1870506000705,1939.1870506000705,1939.1932870999444,1939.1870506000705,1939.1870506000705,1939.3963889000006,1939.5461790999398,1943.2168061998673,1943.2168061998673,1943.2168061998673,['k'],[0.3265764999669045],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/yo_yo01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,13,13,22,,,,,,,,,,,,,,,3.94689378757515,,,,,,,,,,1,,,,,,,,,,,,,,,1943.2168061998673,1943.2168061998673,1943.2168061998673,1943.2168061998673,1943.2168061998673,1943.4169178998563,1943.5669036000036,1947.3195400999393,1947.3195400999393,1947.3195400999393,['s'],[0.4316603001207113],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/glasses06.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,14,14,14,,,,,,,,,,,,,,,3.8957915831663326,,,,,,,,,,0,,,,,,,,,,,,,,,1947.3195400999393,1947.3195400999393,1947.3195400999393,1947.3195400999393,1947.3195400999393,1947.5210384998936,1947.6710564000532,1951.3533393999096,1951.3533393999096,1951.3533393999096,['k'],[0.38613340025767684],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/glasses07.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,15,15,26,,,,,,,,,,,,,,,3.898797595190381,,,,,,,,,,1,,,,,,,,,,,,,,,1951.3533393999096,1951.3533393999096,1951.3596328999847,1951.3533393999096,1951.3533393999096,1951.5752324999776,1951.7084734998643,1955.3922150998842,1955.3922150998842,1955.3922150998842,['s'],[0.33505830029025674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/exfoliater_brush01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,16,16,4,,,,,,,,,,,,,,,3.6052104208416837,,,,,,,,,,1,,,,,,,,,,,,,,,1955.3922150998842,1955.3922150998842,1955.3922150998842,1955.3922150998842,1955.3922150998842,1955.595786999911,1955.7460241999943,1959.1303779999726,1959.1303779999726,1959.1303779999726,['k'],[0.40192540013231337],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Pottery01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,17,17,9,,,,,,,,,,,,,,,3.8627254509018036,,,,,,,,,,1,,,,,,,,,,,,,,,1959.1303779999726,1959.1303779999726,1959.1303779999726,1959.1303779999726,1959.1303779999726,1959.3331893000286,1959.482865900034,1963.1351286999416,1963.1351286999416,1963.1351286999416,['s'],[0.4707051001023501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Kitchen_Towel.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,18,18,3,,,,,,,,,,,,,,,3.658316633266533,,,,,,,,,,1,,,,,,,,,,,,,,,1963.1351286999416,1963.1351286999416,1963.1414465999696,1963.1351286999416,1963.1351286999416,1963.3537516000215,1963.4870730000548,1966.9395828999113,1966.9395828999113,1966.9395828999113,['k'],[0.6500756002496928],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Traffic Sign 01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,19,19,5,,,,,,,,,,,,,,,3.6102204408817635,,,,,,,,,,0,,,,,,,,,,,,,,,1966.9395828999113,1966.9395828999113,1966.9395828999113,1966.9395828999113,1966.9395828999113,1967.1406816998497,1967.2906025999691,1970.703386399895,1970.703386399895,1970.703386399895,['s'],[0.3655964001081884],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/handcuffs01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,20,20,30,,,,,,,,,,,,,,,3.5861723446893787,,,,,,,,,,1,,,,,,,,,,,,,,,1970.703386399895,1970.703386399895,1970.703386399895,1970.703386399895,1970.703386399895,1970.9110756998416,1971.0610034998972,1974.4276906999294,1974.4276906999294,1974.4276906999294,['s'],[0.4492426000069827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/faucet01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,21,21,19,,,,,,,,,,,,,,,3.632264529058116,,,,,,,,,,1,,,,,,,,,,,,,,,1974.4276906999294,1974.4276906999294,1974.4276906999294,1974.4276906999294,1974.4276906999294,1974.6315985999536,1974.7814118999522,1978.1956112000626,1978.1956112000626,1978.1956112000626,['s'],[0.3809841002803296],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/tool07.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,22,22,25,,,,,,,,,,,,,,,3.5080160320641283,,,,,,,,,,1,,,,,,,,,,,,,,,1978.1956112000626,1978.1956112000626,1978.2018816999625,1978.1956112000626,1978.1956112000626,1978.402287099976,1978.5518567999825,1981.8393288999796,1981.8393288999796,1981.8393288999796,['s'],[0.501060500042513],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/tray01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,23,23,16,,,,,,,,,,,,,,,3.8977955911823647,,,,,,,,,,1,,,,,,,,,,,,,,,1981.8393288999796,1981.8393288999796,1981.8393288999796,1981.8393288999796,1981.8393288999796,1982.0392123998608,1982.1889821998775,1985.87691059988,1985.87691059988,1985.87691059988,['s'],[0.3856323000509292],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/blanket01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,24,24,31,,,,,,,,,,,,,,,3.592184368737475,,,,,,,,,,1,,,,,,,,,,,,,,,1985.87691059988,1985.87691059988,1985.87691059988,1985.87691059988,1985.87691059988,1986.0764307000209,1986.2264783000574,1989.612442099955,1989.612442099955,1989.612442099955,['s'],[0.42815689998678863],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/book01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,25,25,27,,,,,,,,,,,,,,,3.885771543086172,,,,,,,,,,1,,,,,,,,,,,,,,,1989.612442099955,1989.612442099955,1989.612442099955,1989.612442099955,1989.612442099955,1989.8134562999476,1989.963505399879,1993.6590696000494,1993.6590696000494,1993.6590696000494,['s'],[0.3811441999860108],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hole_puncher01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,26,26,18,,,,,,,,,,,,,,,3.9168336673346693,,,,,,,,,,0,,,,,,,,,,,,,,,1993.6590696000494,1993.6590696000494,1993.6590696000494,1993.6590696000494,1993.6590696000494,1993.867481400026,1994.0175528998952,1997.7158331000246,1997.7158331000246,1997.7158331000246,['s'],[0.4456033001188189],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Sprayer01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,27,27,8,,,,,,,,,,,,,,,3.7675350701402803,,,,,,,,,,1,,,,,,,,,,,,,,,1997.7158331000246,1997.7158331000246,1997.7221176999155,1997.7158331000246,1997.7158331000246,1997.9215949999634,1998.0716951000504,2001.6244486998767,2001.6244486998767,2001.6244486998767,['k'],[0.42998470016755164],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/colander01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,28,28,29,,,,,,,,,,,,,,,3.905811623246493,,,,,,,,,,1,,,,,,,,,,,,,,,2001.6244486998767,2001.6244486998767,2001.6244486998767,2001.6244486998767,2001.6244486998767,2001.8254794999957,2001.9754198999144,2005.6794604999013,2005.6794604999013,2005.6794604999013,['s'],[0.4160114999394864],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/fire_extinguisher01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,29,29,7,,,,,,,,,,,,,,,3.9899799599198396,,,,,,,,,,1,,,,,,,,,,,,,,,2005.6794604999013,2005.6794604999013,2005.6794604999013,2005.6794604999013,2005.6794604999013,2005.8795493999496,2006.0293539999984,2009.8179637999274,2009.8179637999274,2009.8179637999274,['k'],[0.41717380029149354],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/speaker01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,9,9,3,0,30,30,20,,,,,,,,,,,,,,,3.8156312625250504,,,,,,,,,,1,,,,,,,,,,,,,,,2009.8179637999274,2009.8179637999274,2009.8179637999274,2009.8179637999274,2009.8179637999274,2010.017008600058,2010.16712499992,2013.774575999938,2013.774575999938,2013.774575999938,['s'],[0.3504739999771118],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
